using saved target 'z1'
../../../../contiki/tools/sky/serialdump-linux -b115200 /dev/ttyUSB0
connecting to /dev/ttyUSB0 (115200) [OK]
 P 43154 0 191718 5708934
 P 43221 0 195110 5783495
 P 45708 0 195118 5853294
 P 48401 0 195126 5925474
 P 48401 0 198516 5997654
 P 48401 0 201906 6069834
 P 48468 0 205298 6143403
 P 51146 0 205306 6214194
 P 53008 0 205314 6286374
 P 53008 0 208704 6358554
 P 53008 0 212094 6430734
 P 53075 0 215486 6504719
 P 54920 0 215495 6575094
 P 57486 0 215503 6647274
 P 57486 0 218893 6719454
 P 57486 0 222283 6791634
 P 57553 0 225675 6865907
 P 60230 0 225683 6935994
 P 62989 0 225691 7008174
 P 62989 0 229081 7080354
 P 62989 0 232471 7152534
 P 63056 0 235863 7225431
 P 64900 0 235871 7296894
 P 67339 0 235879 7369074
 P 67339 0 239269 7441254
 P 67339 0 242659 7513434
 P 67406 0 246051 7587899
 P 69953 0 246059 7657794
 P 71561 0 246067 7729974
 P 71561 0 249457 7802154
 P 71561 0 252847 7874334
 P 71628 0 256239 7947679
 P 72798 0 256248 8018694
 P 75110 0 256256 8090874
 P 75110 0 259646 8163054
 P 75110 0 263036 8235234
 P 75177 0 266428 8309379
 P 76795 0 266436 8379594
 P 79300 0 266444 8451774
 P 79300 0 269834 8523954
 P 79300 0 273224 8596134
 P 79367 0 276616 8669415
 P 80920 0 276624 8740494
 P 83105 0 276632 8812674
 P 83105 0 280022 8884854
 P 83105 0 283412 8957034
 P 83172 0 286804 9030347
 P 84148 0 286813 9101394
 P 85501 0 286822 9173574
 P 85501 0 290212 9245754
 P 85501 0 293602 9317934
 P 85568 0 296994 9390639
 P 87504 0 297002 9462294
 P 89562 0 297010 9534474
 P 89562 0 300400 9606654
 P 89562 0 303790 9678834
 P 89629 0 307182 9752851
 P 92012 0 307190 9823194
 P 94262 0 307199 9895374
 P 94262 0 310589 9967554
 P 94262 0 313979 10039734
 P 94329 0 317371 10113399
 P 96647 0 317380 10184094
 P 98578 0 317388 10256274
 P 98578 0 320778 10328454
 P 98578 0 324168 10400634
 P 98645 0 327560 10474843
 P 100387 0 327568 10544994
 P 101486 0 327577 10617174
 P 101486 0 330967 10689354
 P 101486 0 334357 10761534
 P 101553 0 337749 10835647
 P 104254 0 337757 10905894
 P 106058 0 337765 10978074
 P 106058 0 341155 11050254
 P 106058 0 344545 11122434
 P 106125 0 347937 11196323
 P 108793 0 347946 11266794
 P 110181 0 347955 11338974
 P 110181 0 351345 11411154
 P 110181 0 354735 11483334
 P 110248 0 358127 11557383
 P 112084 0 358135 11627694
 P 113569 0 358143 11699874
 P 113569 0 361533 11772054
 P 113569 0 364923 11844234
 P 113636 0 368315 11917291
46926 R 3.0 1 1 199 1
 P 114799 272 368323 11988594
47209 R 2.0 1 1 514 2
 P 116188 544 368332 12060774
47488 R 5.0 1 2 655 3
 P 117031 815 368341 12132954
47773 R 2.0 2 1 694 4
 P 118517 1087 368350 12205134
48054 R 2.0 3 1 592 5
 P 119974 1359 368361 12278607
 P 121060 1359 369327 12349494
48619 R 2.0 4 1 772 6
 P 122546 1630 369336 12421674
48898 R 3.0 2 1 3012 7
 P 123388 1902 369344 12493854
49183 R 2.0 5 1 952 8
 P 124874 2174 369352 12566034
49464 R 4.0 1 2 2954 9
 P 126331 2446 369362 12639795
 P 127417 2446 370328 12710394
50029 R 2.0 6 1 1414 10
 P 128904 2719 370337 12782574
50308 R 3.0 3 1 5064 11
 P 129745 2991 370345 12854754
50592 R 2.0 7 1 1594 12
 P 131231 3263 370354 12926934
50874 R 2.0 8 1 1491 13
 P 132689 3535 370365 13001367
 P 133777 3535 371328 13071294
51438 R 4.0 2 2 4204 14
 P 135264 3806 371337 13143474
51720 R 2.0 9 1 1953 15
 P 136655 4078 371345 13215654
52001 R 2.0 10 1 1850 16
 P 137822 4350 371353 13287834
52282 R 3.0 4 1 4403 17
 P 138729 4622 371364 13361787
52566 R 2.0 11 1 2031 18
 P 140216 4895 371372 13432194
52848 R 2.0 12 1 1929 19
 P 141607 5167 371381 13504374
53129 R 4.0 3 2 5510 20
 P 142774 5439 371390 13576554
53411 R 2.0 13 1 2108 21
 P 144101 5711 371399 13648734
53697 R 2.0 14 1 2011 22
 P 146552 5983 371410 13721567
53980 R 5.0 3 2 6379 23
 P 149215 6256 371419 13793094
54257 R 2.0 15 1 2187 24
 P 150607 6527 371428 13865274
54539 R 4.0 4 2 6537 25
 P 151776 6799 371437 13937454
54819 R 3.0 5 1 6557 26
 P 152615 7071 371445 14009634
55104 R 2.0 16 1 2649 27
 P 154170 7343 371455 14083267
55383 R 3.0 6 1 6737 28
 P 155099 7524 371464 14153994
55673 R 3.0 7 1 6643 29
 P 157922 7795 371473 14226174
55949 R 2.0 17 1 3110 30
 P 159512 7869 371482 14298354
56230 R 2.0 18 1 3007 31
 P 160680 8141 371491 14370534
56511 R 5.0 4 2 9135 32
 P 161585 8413 371501 14443303
56795 R 2.0 19 1 3189 33
 P 163074 8685 371510 14514894
57075 R 3.0 8 1 7661 34
 P 164004 8865 371518 14587074
57359 R 2.0 20 1 3368 35
 P 165493 9136 371527 14659254
57639 R 5.0 5 2 9269 36
 P 166331 9407 371536 14731434
57923 R 4.0 6 2 9153 37
 P 167887 9679 371546 14804235
58203 R 3.0 9 1 7636 38
 P 168816 9859 371555 14875794
58487 R 2.0 21 1 4112 39
 P 170305 10132 371564 14947974
58767 R 3.0 10 1 6664 40
 P 171235 10313 371572 15020154
59051 R 2.0 22 1 4292 41
 P 172724 10585 371581 15092334
59330 R 3.0 11 1 6844 42
 P 173722 10763 371592 15166575
59615 R 4.0 7 2 10461 43
 P 175212 11035 371601 15236694
59894 R 3.0 12 1 5872 44
 P 176142 11212 371610 15308874
60179 R 2.0 23 1 5036 45
 P 177631 11483 371619 15381054
60458 R 5.0 9 2 10552 46
 P 178562 11660 371627 15453234
60743 R 4.0 8 2 11205 47
 P 180119 11932 371637 15526739
61024 R 2.0 24 1 4729 48
 P 181513 12204 371645 15597594
61305 R 4.0 9 2 11384 49
 P 182683 12476 371653 15669774
61586 R 3.0 13 1 6028 50
 P 183519 12747 371662 15741954
61871 R 2.0 25 1 4808 51
 P 185010 13020 371671 15814134
62150 R 3.0 14 1 6208 52
 P 186007 13196 371682 15887287
62434 R 2.0 26 1 4988 53
 P 187498 13468 371691 15958494
62714 R 3.0 15 1 6004 54
 P 188430 13643 371699 16030674
62998 R 4.0 10 2 19443 55
 P 189921 13914 371708 16102854
63278 R 3.0 16 1 6184 56
 P 190853 14088 371717 16175034
63562 R 2.0 27 1 4963 57
 P 192411 14360 371727 16248731
63842 R 3.0 17 1 5979 58
 P 193343 14534 371736 16319394
64126 R 4.0 11 2 13436 59
 P 194834 14806 371744 16391574
64406 R 3.0 18 1 6159 60
 P 195765 14981 371753 16463754
64690 R 2.0 28 1 4939 61
 P 197256 15254 371762 16535934
64972 R 4.0 12 2 13897 62
 P 198718 15526 371773 16609535
 P 199811 15526 372724 16680294
65536 R 2.0 29 1 4633 63
 P 201303 15798 372733 16752474
65815 R 3.0 19 1 13038 64
 P 202236 15970 372742 16824654
66100 R 2.0 30 1 4813 65
 P 203728 16241 372751 16896834
66379 R 3.0 20 1 6981 66
 P 204727 16414 372762 16970211
66664 R 2.0 31 1 4993 67
 P 206219 16686 372770 17041194
66943 R 5.0 12 2 15885 68
 P 207152 16858 372778 17113374
67228 R 2.0 32 1 5173 69
 P 208644 17130 372787 17185554
67507 R 3.0 21 1 6957 70
 P 209577 17301 372796 17257734
 P 211142 17301 372806 17331527
68074 R 2.0 33 1 5635 71
 P 212635 17574 372815 17402094
68355 R 2.0 34 1 5148 72
 P 214032 17847 372824 17474274
 P 214864 17847 374034 17546454
 P 214864 17847 377424 17618634
69199 R 5.0 14 2 17373 73
 P 215763 18119 377434 17692459
69483 R 2.0 35 1 5892 74
 P 217256 18391 377442 17762994
69763 R 3.0 23 1 6908 75
 P 218190 18560 377451 17835174
70047 R 2.0 36 1 5688 76
 P 219683 18832 377459 17907354
70327 R 5.0 15 2 18117 77
 P 220616 19002 377468 17979534
70611 R 2.0 37 1 5868 78
 P 222176 19275 377479 18052751
70891 R 3.0 24 1 6884 79
 P 223109 19445 377488 18123894
71175 R 2.0 38 1 6048 80
 P 224603 19717 377497 18196074
 P 225858 19717 378283 18268254
71739 R 4.0 15 2 17208 81
 P 227352 19988 378292 18340434
72018 R 3.0 25 1 13924 82
 P 228353 20155 378303 18414963
72303 R 2.0 39 1 6024 83
 P 229846 20427 378311 18484794
72582 R 3.0 26 1 6656 84
 P 230781 20594 378320 18556974
72867 R 4.0 16 2 17953 85
 P 232275 20866 378328 18629154
73146 R 5.0 16 2 20168 86
 P 233210 21033 378336 18701334
73431 R 2.0 40 1 6000 87
 P 234771 21305 378347 18775511
73710 R 3.0 27 1 6632 88
 P 235706 21471 378356 18845694
73995 R 2.0 41 1 5796 89
 P 237201 21744 378366 18917874
74274 R 5.0 17 2 19376 90
 P 238136 21909 378375 18990054
74558 R 2.0 42 1 5976 91
 P 239631 22180 378384 19062234
74838 R 5.0 18 2 19556 92
 P 240634 22345 378394 19134907
75122 R 2.0 43 1 5387 93
 P 242129 22617 378402 19206594
75402 R 3.0 28 1 6019 94
 P 243065 22781 378411 19278774
75686 R 2.0 44 1 5567 95
 P 244560 23053 378419 19350954
75966 R 3.0 29 1 6199 96
 P 245496 23217 378428 19423134
76250 R 4.0 19 2 17880 97
 P 247058 23489 378439 19495711
76530 R 3.0 30 1 5995 98
 P 247993 23656 378448 19567494
76814 R 2.0 45 1 5543 99
 P 249488 23929 378457 19639674
77093 R 3.0 31 1 6175 100
 P 250425 24093 378465 19711854
 P 252998 24093 378598 19784034
77657 R 3.0 32 1 5587 101
 P 254002 24255 378609 19858435
77942 R 4.0 20 2 23796 102
 P 255403 24527 378618 19928394
78221 R 3.0 33 1 5383 103
 P 256339 24689 378627 20000574
78506 R 2.0 46 1 6083 104
 P 257835 24961 378635 20072754
78785 R 3.0 34 1 5563 105
 P 258772 25123 378643 20144934
79070 R 4.0 21 2 18396 106
 P 260335 25395 378654 20219495
79349 R 5.0 21 2 19075 107
 P 261272 25557 378662 20289294
79634 R 2.0 47 1 6059 108
 P 262768 25829 378671 20361474
79915 R 4.0 22 2 17705 109
 P 264169 26101 378680 20433654
80196 R 2.0 48 1 5469 110
 P 265346 26373 378689 20505834
80479 R 4.0 23 2 16349 111
 P 266750 26644 378700 20579403
80759 R 3.0 35 1 6385 112
 P 267576 26916 378708 20650194
81043 R 2.0 49 1 5164 113
 P 268977 27188 378716 20722374
 P 269915 27188 379814 20794554
81607 R 2.0 50 1 5344 114
 P 271412 27460 379822 20866734
81889 R 2.0 51 1 4858 115
 P 272880 27732 379833 20940719
82170 R 2.0 52 1 3987 116
 P 274057 28004 379842 21011094
82451 R 3.0 36 1 13489 117
 P 274883 28276 379851 21083274
82735 R 2.0 53 1 4168 118
 P 276381 28549 379859 21155454
83014 R 3.0 37 1 7488 119
 P 277320 28708 379867 21227634
83299 R 4.0 26 2 16097 120
 P 278885 28979 379878 21301907
 P 279655 28979 379886 21371994
83863 R 2.0 54 1 4144 121
 P 281153 29251 379894 21444174
84142 R 5.0 23 2 21565 122
 P 282091 29408 379904 21516354
84427 R 2.0 55 1 4324 123
 P 283589 29680 379912 21588534
84706 R 3.0 38 1 8028 124
 P 284595 29837 379923 21662327
84991 R 2.0 56 1 4504 125
 P 286093 30109 379932 21732894
85270 R 5.0 24 2 21541 126
 P 287032 30266 379940 21805074
85555 R 2.0 57 1 4684 127
 P 288530 30538 379949 21877254
85834 R 3.0 39 1 8004 128
 P 289470 30693 379958 21949434
86119 R 2.0 58 1 4864 129
 P 291036 30966 379970 22023259
86398 R 5.0 25 2 21132 130
 P 291975 31121 379979 22093794
86682 R 2.0 59 1 5044 131
 P 293474 31393 379987 22165974
86962 R 3.0 40 1 7980 132
 P 294413 31549 379995 22238154
87246 R 2.0 60 1 5223 133
 P 295912 31821 380003 22310334
87526 R 3.0 41 1 8159 134
 P 296919 31976 380013 22383551
 P 299486 31976 380156 22454694
88090 R 3.0 42 1 7187 135
 P 300426 32130 380165 22526874
88374 R 2.0 61 1 11370 136
 P 301925 32402 380174 22599054
88654 R 5.0 28 2 19548 137
 P 302864 32557 380185 22671234
88938 R 2.0 62 1 6147 138
 P 304431 32830 380196 22745763
89217 R 3.0 43 1 6011 139
 P 305372 32984 380204 22815594
89502 R 2.0 63 1 5943 140
 P 306872 33255 380213 22887774
89781 R 3.0 44 1 5423 141
 P 307813 33407 380222 22959954
90066 R 2.0 64 1 6123 142
 P 309313 33679 380230 23032134
90345 R 3.0 45 1 5603 143
 P 310264 33831 380241 23106255
90630 R 4.0 30 2 18436 144
 P 311831 34103 380252 23178107
90909 R 3.0 46 1 5399 145
 P 312772 34255 380260 23248674
91194 R 2.0 65 1 6099 146
 P 314272 34527 380269 23320854
91473 R 3.0 47 1 5579 147
 P 315214 34678 380277 23393034
91755 R 5.0 31 2 17657 148
 P 316035 34949 380286 23465214
92040 R 4.0 31 2 18694 149
 P 317603 35220 380297 23539039
92321 R 2.0 66 1 6074 150
 P 319008 35493 380306 23609574
92602 R 4.0 32 2 18104 151
 P 320189 35765 380314 23681754
92885 R 2.0 67 1 5486 152
 P 321530 36037 380322 23753934
93165 R 3.0 48 1 6119 153
 P 322350 36309 380330 23826114
93449 R 2.0 68 1 4898 154
 P 323918 36581 380341 23899331
93729 R 5.0 32 2 17710 155
 P 324860 36730 380350 23970474
94013 R 4.0 34 2 16827 156
 P 326361 37002 380359 24042654
94293 R 3.0 49 1 6094 157
 P 327302 37153 380368 24114834
94577 R 2.0 69 1 4874 158
 P 328804 37426 380377 24187014
 P 329635 37426 380388 24260807
95141 R 2.0 70 1 5054 159
 P 331137 37697 380397 24331374
95423 R 2.0 71 1 4568 160
 P 332543 37968 380406 24403554
95704 R 2.0 72 1 4465 161
 P 333725 38240 380414 24475734
95984 R 5.0 33 2 19583 162
 P 334544 38511 380423 24547914
96269 R 2.0 73 1 3878 163
 P 336113 38783 380433 24621739
96548 R 3.0 50 1 7198 164
 P 337055 38930 380442 24692274
96833 R 2.0 74 1 4058 165
 P 338557 39202 380451 24764454
97112 R 5.0 34 2 19558 166
 P 339499 39350 380459 24836634
97397 R 2.0 75 1 4238 167
 P 341002 39622 380468 24908814
97676 R 3.0 51 1 7174 168
 P 342013 39767 380479 24982031
97961 R 2.0 76 1 4418 169
 P 343516 40038 380488 25053174
98242 R 4.0 37 2 17216 170
 P 344923 40310 380497 25125354
98523 R 4.0 38 2 15577 171
 P 346106 40582 380505 25197534
98804 R 5.0 35 2 20098 172
 P 346923 40854 380514 25269714
99088 R 2.0 77 1 4393 173
 P 348493 41126 380524 25344243
99368 R 3.0 52 1 7714 174
 P 349437 41271 380532 25414074
99652 R 2.0 78 1 4189 175
 P 350940 41543 380541 25486254
99932 R 5.0 36 2 19689 176
 P 351884 41687 380550 25558434
100216 R 2.0 79 1 4369 177
 P 353387 41959 380559 25630614
100498 R 4.0 39 2 16016 178
 P 354862 42231 380570 25704791
100779 R 4.0 40 2 15912 179
 P 356046 42503 380579 25774974
101061 R 2.0 80 1 4063 180
 P 357390 42774 380588 25847154
101341 R 3.0 53 1 8151 181
 P 358206 43047 380596 25919334
101626 R 4.0 41 2 15608 182
 P 359710 43319 380604 25991514
101905 R 3.0 54 1 7947 183
 P 360722 43461 380615 26064187
102190 R 2.0 81 1 4039 184
 P 362226 43733 380623 26135874
102469 R 3.0 55 1 8127 185
 P 363170 43875 380632 26208054
102754 R 2.0 82 1 4219 186
 P 364674 44147 380641 26280234
103033 R 5.0 38 2 18567 187
 P 365619 44289 380649 26352414
103318 R 4.0 42 2 16148 188
 P 367191 44561 380660 26424991
103597 R 3.0 56 1 6951 189
 P 368137 44702 380668 26496774
103882 R 2.0 83 1 4579 190
 P 369642 44973 380677 26568954
104161 R 5.0 39 2 17775 191
 P 370457 45244 380686 26641134
104446 R 2.0 84 1 4759 192
 P 371963 45517 380694 26713314
104726 R 2.0 85 1 4271 193
 P 373215 45789 380704 26787715
105009 R 2.0 86 1 4170 194
 P 374560 46061 380712 26857674
105289 R 3.0 57 1 7491 195
 P 375375 46333 380720 26929854
105573 R 2.0 87 1 4350 196
 P 376880 46605 380729 27002034
105853 R 3.0 58 1 6902 197
 P 377826 46745 380738 27074214
106137 R 2.0 88 1 4530 198
 P 379399 47017 380749 27148775
106419 R 4.0 44 2 16944 199
 P 380808 47289 380758 27218574
106700 R 2.0 89 1 4325 200
 P 381994 47560 380767 27290754
106983 R 2.0 90 1 4224 201
 P 383340 47831 380777 27362934
107262 R 5.0 41 2 19340 202
 P 384154 48104 380785 27435114
107544 R 3.0 59 1 7442 203
 P 385035 48377 380795 27508683
107829 R 2.0 91 1 4302 204
 P 386541 48649 380803 27579474
108111 R 2.0 92 1 4200 205
 P 387952 48922 380812 27651654
108392 R 2.0 93 1 3713 206
 P 389138 49194 380821 27723834
108674 R 2.0 94 1 3611 207
 P 390484 49466 380830 27796014
108954 R 5.0 43 2 18729 208
 P 391364 49738 380841 27869999
109239 R 4.0 46 2 16309 209
 P 392871 50010 380850 27940374
109518 R 3.0 60 1 7496 210
 P 393819 50147 380858 28012554
109803 R 2.0 95 1 3972 211
 P 395326 50418 380867 28084734
110084 R 2.0 96 1 3869 212
 P 396737 50690 380875 28156914
110365 R 2.0 97 1 3766 213
 P 397991 50962 380885 28231187
110648 R 2.0 98 1 3665 214
 P 399338 51234 380893 28301274
110928 R 5.0 44 2 19550 215
 P 400150 51506 380902 28373454
111212 R 2.0 99 1 3845 216
 P 401657 51778 380911 28445634
111492 R 3.0 61 1 8317 217
 P 402605 51914 380919 28517814
111776 R 2.0 100 1 3641 218
 P 404179 52186 380930 28590711
112056 R 5.0 45 2 19909 219
 P 405128 52321 380939 28662174
112340 R 2.0 101 1 3821 220
 P 406636 52593 380948 28734354
112619 R 3.0 62 1 8293 221
 P 407583 52728 380957 28806534
112904 R 2.0 102 1 4001 222
 P 409091 53000 380966 28878714
113185 R 2.0 103 1 3898 223
 P 410346 53272 380976 28953179
113467 R 4.0 49 2 17465 224
 P 411694 53544 380984 29023074
113747 R 3.0 63 1 8269 225
 P 412505 53816 380992 29095254
114032 R 2.0 104 1 3977 226
 P 414013 54088 381001 29167434
114311 R 3.0 64 1 8449 227
 P 414962 54221 381010 29239614
114596 R 2.0 105 1 4157 228
 P 416537 54493 381021 29312959
114875 R 3.0 65 1 7477 229
 P 417485 54627 381030 29383974
115159 R 2.0 106 1 4336 230
 P 418898 54899 381039 29456154
115440 R 4.0 50 2 18671 231
 P 420087 55170 381048 29528334
115723 R 110.219 28 3 32515 232
 P 421436 55441 381057 29600514
 P 423853 55441 381067 29674307
116285 R 3.0 66 1 8503 233
 P 424663 55712 381076 29744874
116570 R 2.0 107 1 4595 234
 P 426173 55985 381084 29817054
116849 R 5.0 48 2 19327 235
 P 427122 56116 381093 29889234
117133 R 2.0 108 1 4774 236
 P 428631 56388 381102 29961414
117415 R 2.0 109 1 4288 237
 P 430111 56660 381113 30035239
117696 R 2.0 110 1 4185 238
 P 431300 56932 381122 30105774
117977 R 3.0 67 1 8274 239
 P 432109 57204 381131 30177954
118261 R 4.0 52 2 17651 240
 P 433619 57476 381140 30250134
118540 R 5.0 50 2 18714 241
 P 434568 57606 381150 30322314
118825 R 2.0 111 1 4546 242
 P 436145 57879 381160 30395531
119104 R 3.0 68 1 7482 243
 P 437095 58010 381169 30466674
119389 R 2.0 112 1 4726 244
 P 438605 58282 381177 30538854
119668 R 5.0 51 2 18306 245
 P 439556 58412 381185 30611034
119953 R 2.0 113 1 4522 246
 P 441066 58684 381194 30683214
120232 R 3.0 69 1 7458 247
 P 442084 58812 381205 30757743
120517 R 2.0 114 1 4702 248
 P 443594 59084 381214 30827574
120796 R 3.0 70 1 6870 249
 P 444545 59211 381223 30899754
121081 R 2.0 115 1 4882 250
 P 446056 59483 381232 30971934
 P 447007 59483 382298 31044114
121645 R 2.0 116 1 5062 251
 P 448585 59754 382309 31118291
121925 R 2.0 117 1 4574 252
 P 449776 60026 382317 31188474
122208 R 2.0 118 1 4473 253
 P 451127 60298 382325 31260654
122488 R 5.0 53 2 26377 254
 P 451934 60569 382334 31332834
122773 R 4.0 55 2 17171 255
 P 453446 60842 382343 31405014
123052 R 3.0 71 1 7974 256
 P 454464 60969 382354 31477687
123336 R 2.0 119 1 4833 257
 P 455975 61241 382363 31549374
123616 R 5.0 55 2 18029 258
 P 456927 61367 382371 31621554
123900 R 2.0 120 1 5013 259
 P 458439 61639 382380 31693734
124180 R 3.0 72 1 7181 260
 P 459392 61765 382389 31765914
124464 R 4.0 56 2 17326 261
 P 460971 62036 382400 31838491
124743 R 3.0 73 1 6593 262
 P 461923 62160 382409 31910274
125028 R 2.0 121 1 4989 263
 P 463435 62433 382417 31982454
125307 R 5.0 57 2 16265 264
 P 464387 62559 382425 32054634
125592 R 4.0 57 2 16918 265
 P 465899 62831 382433 32126814
125871 R 3.0 74 1 6569 266
 P 466771 63103 382443 32201215
126156 R 2.0 122 1 4965 267
 P 468283 63375 382452 32271174
126435 R 3.0 75 1 6749 268
 P 469236 63498 382461 32343354
126720 R 110.219 35 3 31444 269
 P 470749 63770 382470 32415534
126999 R 3.0 76 1 6545 270
 P 471702 63892 382479 32487714
127284 R 2.0 123 1 5325 271
 P 473282 64163 382490 32562275
127563 R 3.0 77 1 6725 272
 P 474236 64285 382498 32632074
127845 R 5.0 60 2 16499 273
 P 475040 64557 382506 32704254
128130 R 2.0 124 1 5787 274
 P 476553 64829 382514 32776434
128411 R 4.0 58 2 17433 275
 P 477970 65102 382522 32848614
128692 R 2.0 125 1 5197 276
 P 479229 65374 382533 32922183
128973 R 3.0 78 1 5831 277
 P 480032 65645 382542 32992974
129257 R 4.0 59 2 17511 278
 P 481545 65917 382551 33065154
 P 482500 65917 383609 33137334
129821 R 2.0 126 1 5174 279
 P 484014 66189 383618 33209514
130101 R 5.0 61 2 23261 280
 P 485036 66310 383629 33283499
130385 R 2.0 127 1 5354 281
 P 486550 66581 383638 33353874
130664 R 3.0 79 1 6370 282
 P 487504 66700 383648 33426054
130949 R 2.0 128 1 5150 283
 P 489018 66973 383656 33498234
131228 R 5.0 62 2 17194 284
 P 489972 67094 383665 33570414
131513 R 2.0 129 1 5330 285
 P 491553 67366 383676 33644687
131792 R 3.0 80 1 6346 286
 P 492508 67485 383684 33714774
132077 R 2.0 130 1 5126 287
 P 494022 67757 383693 33786954
132356 R 5.0 63 2 17554 288
 P 494824 68028 383702 33859134
132641 R 2.0 131 1 5306 289
 P 496339 68300 383711 33931314
132920 R 3.0 81 1 6322 290
 P 497361 68417 383722 34004211
133205 R 2.0 132 1 4718 291
 P 498876 68688 383731 34075674
133484 R 5.0 64 2 17146 292
 P 499677 68960 383739 34147854
133769 R 2.0 133 1 4898 293
 P 501192 69232 383747 34220034
134048 R 3.0 82 1 6298 294
 P 502148 69349 383755 34292214
134333 R 4.0 62 2 18747 295
 P 503730 69621 383765 34366679
134613 R 110.219 40 3 31195 296
 P 504925 69893 383774 34436574
134901 R 5.0 65 2 18179 297
 P 507549 70164 383783 34508754
135178 R 2.0 134 1 5155 298
 P 508968 70436 383792 34580934
135459 R 2.0 135 1 5052 299
 P 510164 70709 383801 34653114
135740 R 5.0 66 2 17481 300
 P 511031 70981 383811 34726459
136024 R 2.0 136 1 4849 301
 P 512547 71252 383820 34797474
136304 R 5.0 67 2 17277 302
 P 513503 71367 383830 34869654
136588 R 2.0 137 1 5029 303
 P 515019 71640 383838 34941834
 P 515823 71640 383847 35014014
137152 R 2.0 138 1 4825 304
 P 517406 71913 383857 35087807
137431 R 3.0 83 1 6609 305
 P 518205 72186 383865 35158374
137713 R 5.0 68 2 17151 306
 P 519004 72459 383873 35230554
137998 R 2.0 139 1 5287 307
 P 520520 72731 383882 35302734
138277 R 3.0 84 1 6303 308
 P 521319 73002 383891 35374914
138562 R 4.0 65 2 17600 309
 P 522903 73274 383902 35448739
138844 R 2.0 140 1 4980 310
 P 524324 73545 383912 35519274
139125 R 4.0 66 2 17011 311
 P 525521 73817 383921 35591454
139407 R 2.0 141 1 4776 312
 P 526878 74090 383929 35663634
 P 529236 74090 383937 35735814
139972 R 2.0 142 1 4573 313
 P 530820 74362 383947 35809607
140253 R 4.0 67 2 16987 314
 P 532241 74634 383955 35880174
140534 R 2.0 143 1 4367 315
 P 533438 74906 383964 35952354
140815 R 3.0 86 1 7689 316
 P 534235 75177 383974 36024534
141100 R 4.0 68 2 16681 317
 P 535752 75449 383984 36096714
141379 R 3.0 87 1 7869 318
 P 536777 75560 383994 36170539
141663 R 2.0 144 1 4344 319
 P 538295 75832 384003 36241074
141943 R 3.0 88 1 7664 320
 P 539254 75944 384011 36313254
142227 R 2.0 145 1 4140 321
 P 540772 76215 384020 36385434
142506 R 3.0 89 1 7460 322
 P 541731 76324 384029 36457614
142791 R 2.0 146 1 3936 323
 P 543316 76597 384039 36530831
143070 R 3.0 90 1 7256 324
 P 544274 76706 384048 36601974
143355 R 2.0 147 1 4116 325
 P 545792 76978 384057 36674154
143637 R 2.0 148 1 4014 326
 P 547214 77250 384066 36746334
143918 R 2.0 149 1 3911 327
 P 548412 77522 384075 36818514
