using saved target 'z1'
../../../../contiki/tools/sky/serialdump-linux -b115200 /dev/ttyUSB0
connecting to /dev/ttyUSB0 (115200) [OK]
OçâûOÿMy address is 1.0.
nullmac PRIMAC, channel check rate 8 Hz, radio channel 26
Starting
Hello, world
249366 R 3.0 167 1 9487 281
 P 550418 72220 44814 63815546
249839 R 2.0 100 1 9154 282
 P 551875 72492 44823 63934137
250306 R 3.0 168 1 9530 283
 P 552612 72763 44832 64054437
250779 R 2.0 101 1 9198 284
 P 554166 73034 44841 64174737
 P 555161 73034 45793 64295037
251719 R 2.0 102 1 9241 285
 P 556686 73306 45803 64417206
252186 R 3.0 169 1 20088 286
 P 557422 73578 45813 64535637
252659 R 2.0 103 1 9285 287
 P 558880 73851 45821 64655937
253126 R 3.0 170 1 10558 288
 P 559616 74123 45829 64776237
253599 R 2.0 104 1 9329 289
 P 561075 74394 45838 64896537
254066 R 3.0 171 1 10602 290
 P 561878 74665 45849 65017714
254538 R 2.0 105 1 9373 291
 P 563337 74937 45857 65137137
255006 R 3.0 172 1 10646 292
 P 564073 75210 45865 65257437
 P 565477 75210 45874 65377737
255945 R 3.0 173 1 10690 293
 P 566212 75481 45883 65498037
256418 R 4.0 102 2 27221 294
 P 567739 75752 45894 65619950
256885 R 3.0 174 1 10733 295
 P 568473 76024 45902 65738637
257358 R 4.0 103 2 26368 296
 P 569933 76296 45910 65858937
257825 R 3.0 175 1 10777 297
 P 570667 76568 45919 65979237
258298 R 4.0 104 2 26413 298
 P 572223 76840 45928 66099537
 P 573023 76840 47140 66221482
259238 R 4.0 105 2 26456 299
 P 574484 77111 47149 66340137
259705 R 3.0 177 1 9969 300
 P 575217 77382 47158 66460437
260178 R 2.0 106 1 9636 301
 P 576678 77654 47167 66580737
260645 R 3.0 178 1 10013 302
 P 577410 77925 47176 66701037
261122 R 3.0 179 1 8698 303
 P 580033 78197 47186 66822374
261587 R 4.0 106 2 42726 304
 P 581494 78469 47195 66941637
262054 R 3.0 180 1 8735 305
 P 582226 78740 47204 67061937
 P 584541 78740 47658 67182237
262994 R 3.0 181 1 8778 306
 P 585272 79012 47666 67302537
263467 R 4.0 107 2 38352 307
 P 586801 79284 47676 67425186
263934 R 3.0 182 1 8822 308
 P 587532 79556 47685 67543137
264407 R 4.0 108 2 28041 309
 P 588994 79829 47694 67663437
264874 R 3.0 183 1 8866 310
 P 589724 80101 47702 67783737
 P 592039 80101 48060 67904037
 P 593266 80101 48842 68026334
266287 R 4.0 109 2 38533 311
 P 594729 80373 48851 68144637
266754 R 3.0 184 1 18760 312
 P 595460 80645 48860 68264937
267227 R 4.0 110 2 24588 313
 P 597019 80917 48869 68385237
267693 R 3.0 185 1 8998 314
 P 597748 81188 48878 68505537
268170 R 3.0 186 1 8579 315
 P 600368 81459 48889 68626330
 P 602841 81459 49090 68746137
269103 R 3.0 187 1 8615 316
 P 603569 81731 49098 68866437
269576 R 2.0 107 1 24584 317
 P 605033 82003 49106 68986737
270043 R 3.0 188 1 8659 318
 P 605761 82275 49115 69107037
270516 R 2.0 108 1 12806 319
 P 607293 82548 49126 69227734
270983 R 3.0 189 1 8703 320
 P 608020 82820 49134 69347637
271456 R 2.0 109 1 12850 321
 P 609485 83092 49142 69467937
271923 R 3.0 190 1 8747 322
 P 610212 83363 49151 69588237
272396 R 2.0 110 1 12894 323
 P 611773 83635 49159 69708537
272863 R 3.0 191 1 8791 324
 P 612567 83908 49170 69831058
273335 R 2.0 111 1 12938 325
 P 614033 84179 49179 69949137
273802 R 3.0 192 1 8835 326
 P 614759 84450 49188 70069437
274275 R 4.0 113 2 26262 327
 P 616225 84722 49196 70189737
274742 R 3.0 193 1 8878 328
 P 616950 84993 49205 70310037
275219 R 3.0 194 1 8459 329
 P 619566 85265 49215 70432718
275685 R 4.0 114 2 26774 330
 P 621032 85537 49224 70550637
276152 R 3.0 195 1 7600 331
 P 621757 85809 49233 70670937
276625 R 4.0 115 2 26819 332
 P 623224 86081 49242 70791237
277092 R 3.0 196 1 7644 333
 P 623948 86353 49250 70911537
277565 R 2.0 112 1 10895 334
 P 625482 86625 49260 71033226
278032 R 3.0 197 1 7688 335
 P 626206 86896 49269 71152137
278504 R 2.0 113 1 10939 336
 P 627673 87168 49278 71272437
278972 R 3.0 198 1 7732 337
 P 628396 87439 49288 71392737
279444 R 4.0 117 2 26951 338
 P 629864 87710 49297 71513037
279911 R 3.0 199 1 7776 339
 P 630654 87981 49308 71635142
280388 R 3.0 200 1 7357 340
 P 633200 88252 49318 71753637
280854 R 4.0 118 2 27463 341
 P 634668 88524 49326 71873937
281321 R 3.0 201 1 7393 342
 P 635390 88796 49334 71994237
281794 R 4.0 119 2 27508 343
 P 636858 89068 49343 72114537
282261 R 3.0 202 1 7437 344
 P 637647 89340 49354 72236930
282734 R 4.0 120 2 27552 345
 P 639116 89612 49363 72355137
283201 R 3.0 203 1 7481 346
 P 639837 89884 49371 72475437
283674 R 4.0 121 2 25804 347
 P 641306 90156 49379 72595737
284141 R 3.0 204 1 7525 348
 P 642027 90427 49388 72716037
284613 R 4.0 122 2 23159 349
 P 643507 90699 49399 72836998
285080 R 3.0 205 1 7569 350
 P 644294 90970 49409 72958250
285554 R 4.0 123 2 23204 351
 P 645860 91241 49418 73076937
286020 R 3.0 206 1 7613 352
 P 646580 91512 49427 73197237
286493 R 2.0 114 1 9072 353
 P 648050 91784 49435 73317537
286960 R 3.0 207 1 7656 354
 P 648769 92056 49444 73437837
287433 R 4.0 124 2 23291 355
 P 650306 92328 49455 73559782
287900 R 3.0 208 1 7700 356
 P 651025 92600 49464 73678437
288373 R 4.0 125 2 23335 357
 P 652496 92872 49473 73798737
 P 652496 92872 52863 73919037
289310 R 3.0 209 1 8214 358
 P 653214 93144 52871 74039337
289783 R 4.0 126 2 22056 359
 P 654752 93416 52882 74160674
290250 R 3.0 210 1 8258 360
 P 655470 93687 52891 74279937
290722 R 2.0 115 1 9717 361
 P 656942 93958 52900 74400237
291189 R 3.0 211 1 8302 362
 P 657659 94230 52908 74520537
291662 R 2.0 116 1 9761 363
 P 659131 94502 52916 74640837
 P 660367 94502 53676 74763486
292602 R 2.0 117 1 9805 364
 P 661839 94774 53685 74881437
293069 R 3.0 212 1 17631 365
 P 662555 95046 53694 75001737
293542 R 2.0 118 1 9848 366
 P 664028 95317 53703 75122037
294009 R 3.0 213 1 9329 367
 P 664744 95589 53712 75242337
294482 R 4.0 128 2 23172 368
 P 666380 95861 53722 75364634
294949 R 3.0 214 1 9373 369
 P 667095 96132 53731 75482937
295422 R 4.0 129 2 23216 370
 P 668664 96404 53740 75603237
295889 R 3.0 215 1 9417 371
 P 669379 96676 53748 75723537
296366 R 3.0 216 1 8998 372
 P 671918 96947 53757 75843837
296836 R 3.0 217 1 8572 373
 P 674683 97218 53768 75964630
 P 676102 97218 53776 76084437
297768 R 3.0 218 1 8609 374
 P 676816 97490 53784 76204737
298241 R 4.0 130 2 25140 375
 P 678290 97762 53793 76325037
298708 R 3.0 219 1 8652 376
 P 679003 98033 53802 76445337
299181 R 4.0 131 2 25182 377
 P 680545 98304 53813 76567250
 P 681717 98304 54564 76685937
300121 R 4.0 132 2 25227 378
 P 683192 98576 54572 76806237
300588 R 3.0 220 1 18332 379
 P 683905 98847 54581 76926537
301061 R 2.0 119 1 11095 380
 P 685380 99119 54589 77046837
301528 R 3.0 221 1 9680 381
 P 686159 99391 54599 77168782
302001 R 2.0 120 1 11139 382
 P 687635 99662 54608 77287437
302468 R 3.0 222 1 8828 383
 P 688348 99934 54617 77407737
302940 R 2.0 121 1 11183 384
 P 689824 100206 54625 77528037
303407 R 3.0 223 1 8872 385
 P 690535 100478 54633 77648337
303880 R 2.0 122 1 11227 386
 P 692078 100750 54643 77769674
304347 R 3.0 224 1 8915 387
 P 692789 101021 54652 77888937
304820 R 2.0 123 1 11270 388
 P 694266 101292 54661 78009237
305287 R 3.0 225 1 8959 389
 P 694976 101564 54670 78129537
305760 R 2.0 124 1 10419 390
 P 696549 101835 54679 78249837
306227 R 3.0 226 1 9003 391
 P 697326 102107 54690 78372486
306700 R 4.0 135 2 27326 392
 P 698803 102380 54698 78490437
307167 R 3.0 227 1 9047 393
 P 699512 102651 54707 78610737
